label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
1,621852123119730.2,4801915121234.447,1916198021144.3535,1151037965207.691,788908662089.7847,515334239679.8535,335722625336.8861,217864547030.91132,139222453365.90332,94571621774.88556,72644133693.53296,60830239672.937584,35164793543.45343,13354497418.80337,9400733830.185947,7681035313.496404,6089266848.134346,5677950627.910592,5112767239.12313,4495106501.4833,4384924180.639144,3994682092.562627,3710455905.7652216,3546699743.1016016,3438132112.532403,3374186255.478527,3122935020.219697,1516745652.739892,196080122.14821833,105921614.729586
1,550242695551730.4,4642711835806.145,1772604815474.4526,1118343910902.1572,784007129114.1924,536585876713.1831,362361278803.09705,245663475210.1781,158560896343.13104,105992969182.29053,79920441297.88309,67618112113.07211,34096443273.295155,7768724657.233121,4700274228.783156,3393254223.120162,2795985406.9114714,2318599252.4802523,2111819752.2413406,1906947851.5172215,1844625923.874038,1760934433.573584,1670507676.9148712,1471625804.0818074,1532552107.737221,1468906299.2609258,1356573891.4962199,772974401.183059,178738473.6815391,86340347.42256762
1,626766792741735.9,4698712352226.529,1847719192202.5679,1108912979924.5747,752765023883.8533,514220919656.11035,341731643880.2285,221541296572.8132,139277311044.74652,92813032257.60947,69821773762.32626,60240087237.74008,30315948761.76274,7328359374.187183,4553902018.965408,3385675785.7870855,2737304917.5064616,2558629304.6497593,2199964274.1890135,2074912881.1856163,1951105817.2790132,1824903214.4612665,1765674349.9423966,1587918610.974665,1603221531.2201245,1594726015.0249615,1443538000.97824,776383040.7050387,188139880.37758443,100101266.8008753
1,520291892544673.2,4265446014644.614,1685949438251.6287,1099333879773.5361,726439048870.5029,536816245607.53876,363884786819.0885,259103942144.1844,180651222516.046,125266988944.54489,105573553224.13889,90348049463.27057,42204092806.19931,11258956768.283068,7041722803.978592,5560826360.630398,4160204568.4969506,3862983479.1211967,3344481915.912388,2758301380.3569365,2743589718.4543753,2648747659.997487,2529775936.8242254,2353570561.933469,2298003925.3199744,2247187030.8886824,2058075514.3394692,1044495734.3001807,207667507.99297452,99546798.77894184
1,464916538619606.1,3738066140121.1416,1388732983725.2832,859913781032.1388,595563546153.8843,417057187779.6125,281987783015.9391,198421343582.9084,132978803319.87866,91839699486.5857,73972884992.66531,63505660384.529434,36657489140.49777,10479848015.204231,7731367942.254657,6167196540.450054,4776523057.218424,4130221194.3781867,3597832779.2544694,3259607048.2917504,3265663618.453685,3062276945.723248,2929754697.7129927,2603827021.081253,2703953843.996414,2656419291.023585,2315262619.6660004,1181234360.4357476,208096105.4828299,94631218.27001196
1,493438931157533.5,7787744941990.0,2945231367451.5986,1594449400878.5295,1120311449242.9453,758853152944.7812,511506860519.0818,364769266362.16595,258139812769.52948,180131180435.80405,156808735334.2121,140784561820.2915,72651875305.16321,15615363297.457636,11690520077.74509,9819215768.527298,7938446181.424554,7624631093.886129,6947734931.052248,6064634011.942082,5983750923.84658,5679440615.369609,5450969340.039198,4998116861.888592,5225016263.874728,4990393148.750531,4711322817.711802,1993652287.710372,201283267.63753486,99769162.51945394
1,412607152138934.2,3144238922116.0176,1273479735388.7922,815583091087.2975,595427813465.2805,452806281623.0487,343861264957.0638,267966727438.55768,205279989656.28253,152867681167.86194,124557332352.56993,104444211686.35297,62067433194.57716,13709154808.442495,8045041072.447525,6252039175.740395,4731888605.297857,4216020107.0338182,3439392488.1438074,2899151720.4682217,2701343233.5397635,2563281711.215152,2262230602.9632306,2000496677.571857,2009071491.0786338,1980762560.4010167,1762157339.1274905,993484539.235236,249726125.1212267,125310953.23926677
1,443229418794591.5,5860734442840.6875,2200137177374.1826,1296757910135.187,906241152615.2994,636789992475.7173,452898189305.6201,319796934330.0193,227327826543.38702,159053277908.09167,128056058599.80777,106709705429.15643,60213066192.37045,22701150825.947083,16290567125.977552,13568251783.026688,11084950337.645117,10226652244.115084,9270646529.923967,7909795901.5724125,7677364590.649183,7479337943.900776,7048156054.085358,6441295006.932344,6774752384.205497,6478406035.090918,6089214486.367431,2689246565.1057234,308635567.3465772,135931733.05139536
1,452657544986835.06,5024828827056.069,2005916213659.3438,1183784251780.6792,827832833090.9587,592387811019.5879,402416703143.28815,290764731833.04663,199344473754.89777,140847217816.51968,109212006098.1394,92864864676.86458,53193898257.50731,18869789790.000874,11872528413.037392,9715032920.295368,8036738687.95568,7656074997.354397,6698613834.272828,5643931249.070364,5545598071.015531,5137273472.816206,4831405875.684324,4414737551.129834,4578544881.492803,4408729296.847654,4085095058.938199,1852799717.3236506,191618468.03235048,81818323.65735477
1,484839185537338.8,7596850910050.178,2600786792749.0376,1464695688177.9368,1024103445189.4072,671395447120.2715,448725290975.4675,311412483781.409,208078318280.544,149407553379.01257,127322162835.15053,115021771586.17715,63993338310.45294,13184770249.837133,9217105115.57704,7524844020.6843605,6098610426.861084,5778167562.010757,5457672549.580754,4841753719.968657,4827239031.235224,4509967146.589272,4270290768.9719405,3940834139.169348,4078077653.013459,4023629051.672783,3704519791.4706693,1706072797.9188204,189711223.34290105,91214178.16459125
1,768205240199132.9,7609565786067.879,2782190617308.518,1511784673607.3896,1048779843142.0336,730275266443.488,503287564399.8605,342277821117.5274,241358121006.0202,171979523206.5293,139096192235.13608,119581184649.94579,62132127451.20197,18395449169.835075,15305748680.488312,12801231625.07787,10890763325.656662,10214400937.466492,9576453970.455114,8234090250.671114,8170129128.878367,7925581958.010033,7343774890.157404,6927088000.236917,7044300151.738193,6777137386.542587,6217798515.532084,2695218117.31828,195506849.1859849,92376153.57623592
1,726786308469095.6,6572650285147.484,2294775119770.705,1383878998158.476,899075051953.7104,609579742525.3416,400598404263.2949,273301899364.951,187313288304.13715,131094537603.52286,109201709230.14822,93778873708.73068,58009411150.45612,17493786011.04234,14890751132.113468,12953746925.132416,10527830388.207485,10303944315.405668,9304456094.380726,8056590235.538217,8100077725.458782,7885817884.229441,7422394479.364149,6607869464.604837,6896329381.3963585,6887855929.728268,6178224600.655405,2568837669.478772,171559218.5641556,89958684.09625363
1,396446940183577.8,3051375810190.8228,1215514110067.5918,774725572665.4163,573318658600.036,431684020143.3826,326084301236.11346,244061698997.72632,177516210717.53162,128207510796.22778,102174892979.63397,85210190558.47975,52011750788.20596,11292992106.120876,7103677368.328234,5183386537.193042,3897411754.874136,3475094621.6158776,3005945402.830255,2504080309.1956654,2287508280.4358854,2095501928.2245374,1910184235.1665833,1717416629.994979,1686622413.9088163,1630873806.236362,1541617871.872908,856981877.253279,254444323.01841396,133192613.77853498
1,384220111547424.56,3197544401648.372,1173020986682.4673,702326696113.8689,490710228718.63135,363331672410.53186,256750537224.17566,191137005550.41547,138527807364.76987,99429097540.69162,81016640196.53967,67341806531.95895,40979007665.92234,14052552623.623367,9375671886.397438,7683025236.209638,5884456723.654486,5462927080.681756,4449323737.560095,3880065916.6311355,3568457169.1505427,3138868492.4329834,3073170833.749405,2732624737.0070643,2881625365.737793,2677293636.673724,2603418333.2185593,1325312058.97468,249242894.91216248,94082084.39718276
1,473459478748070.0,7127959974794.07,2476912318140.699,1412037755267.8286,965436107457.621,639638601107.6033,418535626155.7342,288813715535.7395,196381569372.53778,139942980865.3103,118707848309.27649,104584062825.87027,60121199859.34999,19753500471.06073,14288765879.226635,10293330963.421356,8051215846.588544,7334112034.421667,6344342540.293876,5399553827.540979,5519956316.7022085,5109911893.806278,4944072004.576059,4581588943.554535,4895270446.681036,4954205490.815478,4386424654.4187975,1933091300.2717226,269759004.17198956,134184824.92415553
1,451555436630884.9,5558199322333.4,2070104537016.4375,1233544380634.1504,878857830095.9215,621387506923.5984,435336007921.0367,317452364495.9148,219297539785.81256,157290301290.191,123875074651.87886,104797954462.4812,58040674508.05152,20736653692.11444,14656980664.679878,11935338597.545464,9910073218.631083,9323079724.391909,8703165515.066765,7500182813.200895,7423735250.7969475,7041612122.538635,6777877497.470166,6133373776.373082,6359103665.280915,6217273009.009192,5790337222.146891,2610210903.667075,320585375.110762,209149027.18375504
1,380390062588427.8,3192424402402.1406,1178818819856.8247,696523038326.3325,493729428646.7732,364474977282.0625,254451600348.00726,194377602830.8908,139797847818.7995,104241012622.19301,83881928292.64552,72235586560.81366,42009482544.55896,15137273319.420673,10440107281.936075,8129029245.994172,6378927449.786173,5732264582.516629,4923376151.086946,3988524725.753772,3702117378.052683,3285912759.563627,3142805839.9711847,2807920429.4225383,2791124558.785445,2738138519.883525,2640095257.293271,1324663264.790625,228597432.73136342,88110403.15801346
1,792199834825197.5,6374237111947.951,2505058052090.491,1477317034044.6143,1057205392332.5664,707307566979.7932,468320259366.33826,334795435291.5144,237355192446.60138,177941032087.826,151806678519.59637,137495658510.8946,70248919116.9577,17451255675.002907,13512341747.144018,11497033515.970596,9295448584.896215,8991451384.7114,7968313790.541344,6950461422.819233,7025320819.042278,6683030518.085726,6398940949.685469,5691817398.92068,5969670650.3680725,5957091956.177218,5426539433.014428,2503655791.117834,218703757.27506164,93210231.53055778
1,760218814247059.5,7152656832943.338,2726963185765.5244,1520282415233.6057,1141733028270.9468,717568930764.3665,510085866105.9991,374546939235.09656,256049698945.71887,182301862684.0839,144420475846.29407,122530883269.81326,58592227178.66754,17889377698.578255,14501075484.926285,12404896603.607908,10325902958.172844,9754164874.709476,9003122238.023535,7606062311.5466585,7849339478.640664,7337454413.953111,7013555308.622534,6382604340.423576,6590750335.402758,6478338408.896392,5865912989.833197,2549867604.4739265,191448179.5578103,94799426.63082111
1,782337234663352.6,5944428070796.082,2245434637141.802,1298065546504.4565,852257628535.4004,576900152785.583,368382613970.12115,245951177448.77106,160455914720.607,111813891443.99043,91376954759.38434,79380196570.74426,49035620148.15657,13519260090.043987,9821407698.280554,8365061604.712268,6982584068.117821,6703571297.42325,6033789037.388668,5297347726.035383,5281053873.432355,4964859142.5610285,4671366961.09199,4329484600.480057,4421006935.780666,4359997137.814652,4000665983.772827,1779689551.857461,161610476.45866558,84059395.97857513
1,395330565565965.5,3362539956796.716,1190561277356.4087,726013322809.8733,515898309216.55774,364793892840.02625,261389895600.77124,193823211161.5892,140270743836.9115,102959244431.26382,84157215193.4104,72361541122.02827,42974387010.19653,15961525434.109026,11390148395.43917,9141890864.566822,7265782217.981598,6430802217.144301,5365019111.649698,4448661170.533503,4323261063.430136,3780206650.453007,3577331979.5446243,3231838909.0933976,3142518879.9702015,3062445451.3776426,2838990936.4520025,1436207956.1182542,245262487.2753089,88923924.72881696
1,423026465494841.7,3866220192988.8545,1775246599175.625,1107823861693.4146,795563138419.4851,543117393737.91864,393871188132.0207,292808907400.6231,234295071743.14404,176278359682.24564,150131316679.87717,121706899632.85394,65077957236.8479,14108846460.872824,8650143945.01793,6350347030.070546,4837599529.583942,4066951414.3699627,3444888745.1328874,2810564963.6687293,2644345359.0512314,2510378619.207712,2270171217.0099697,2044626041.1366348,1977738873.0322368,1957269225.1820645,1812272591.0710375,1001742630.9928392,271896210.586434,119618419.4263981
1,437280590299427.8,4501843329901.638,1667889352827.3694,1090267716024.9792,802128774560.7676,567117487724.6316,393062658422.16614,267257410362.1136,176382803712.50073,119153821908.73587,90594588532.07199,77078348280.92886,40850745475.61308,10189024603.367886,8253208031.873145,6959954447.404718,5720012513.899578,5461386036.9354515,5025995968.188401,4470004559.837923,4404699766.271878,4166801858.6979747,3951755173.0366387,3639509840.98784,3785350269.665266,3720892815.142214,3429614757.1706657,1565040566.6636095,152633039.25042278,78831069.17514335
1,598954191613872.4,4413002140725.883,2010509548464.3264,1338697358874.6716,967176797085.9443,680069327898.0828,458534160388.83374,331360305924.1128,251421260355.33658,180736229405.81537,149269569309.40393,130882698454.12949,52122182802.28162,11197713892.072409,7914643638.066833,5910157682.383402,4943534511.330828,4675263216.506558,4267314757.7915792,3603514248.1842375,3596080093.735736,3691601097.4826355,3401982544.294955,3112509991.098562,3205051787.090774,3097596559.8305063,2819734437.4097505,1358526377.321834,219260217.03979293,114935431.2812708
1,557539030279460.75,4911405923699.873,1788326771173.666,1099919696308.8418,776653094755.7207,541456135155.4602,358864951625.3301,234860811128.25452,148041253997.49368,93955540317.25168,68811261770.78082,57811799948.850815,32924378479.573383,9881699285.250576,7583604263.129641,6362919066.421686,5493297733.810167,4997428512.867908,4622895224.594006,4078774312.5671506,4085300773.1085215,3796649169.1134434,3543916276.6724925,3356213777.6147175,3341466421.603463,3186496517.422124,3096548925.6930437,1425287621.3153346,166766336.92000467,101586180.01955724
1,589084920056805.5,4516546037736.055,1730838748677.3984,1043054677723.5922,721658149239.2738,490344082717.2074,330330983329.5973,218968626122.33887,146300548620.47296,96806515828.48273,77070730325.9474,66866886017.20699,38455181239.0666,6094700320.465742,4244059967.9126196,3486190340.643171,2818178460.9889245,2618149266.52982,2268518966.402909,1968901401.635728,1960077422.5748632,1845178247.8212821,1810512804.7482295,1544682066.671464,1566784527.3490727,1624014989.5073261,1483258048.2238019,756107757.4285846,166597459.37958112,93244768.61412974
1,610746761099240.0,6043080439753.562,2339084054831.16,1479391737152.237,1119195624322.6997,789154732292.2263,565976222393.3694,437136519137.867,327227773271.2632,247215762128.42188,209653175934.60907,181992800688.83044,79338061067.02249,17637547119.380817,14302755739.90982,12322881270.690826,10194639467.334297,10019104116.785755,9037449737.025145,7824116085.33508,8061748804.698542,7555878860.189484,7321412175.268151,6530433824.50729,6889296173.04611,6767798470.716116,6182250312.721052,2718358898.3390036,168934158.9140885,96781762.88772729
1,583295952064622.4,6000784838575.795,2368575319353.13,1415283441091.4893,1028629068233.6113,708780113891.6251,477826589912.47644,321701007458.264,216751015125.50647,159420895403.59882,126356799996.3278,108876370533.33714,62134137995.36337,15688865778.312084,12248830778.786316,10478186032.377838,8698667012.982777,8287159561.380213,7548359998.424349,6597830900.813723,6758043819.623718,6393111347.103222,6028017742.775581,5501291697.055064,5649067634.291046,5582724406.784073,5129412859.137459,2344339844.851909,205067434.04740903,112357669.28425328
1,573564572179101.4,5666341552691.389,2158682022670.9785,1365506971958.7708,957064755955.4954,678840406511.5417,437020528077.6968,301433452774.6473,197799043963.26434,139522710244.1123,111914836471.37294,99094403123.42232,58313848494.36711,14071363992.01104,10717638890.941608,9342249696.814306,7695310464.349701,7096699209.031631,6419910623.896261,5789136636.559067,5758933687.342192,5432233761.334923,5039028098.61741,4856398288.0991535,4834060733.747787,4485164529.436646,4275437446.3337727,1983944601.253337,254951076.4486946,136127969.3831861
1,455193106666226.9,4171966189674.509,1679596169924.483,1075903454933.6136,771624250935.2498,532783296582.7039,354092612627.98376,237561503993.9654,153524862105.359,104912386533.29617,80122202886.5107,70049906264.63622,38210659059.71065,6738034436.808624,4214546151.3044667,3535864794.330236,2847423649.3632827,2455586459.7010403,2142442699.6691003,1839521164.32433,1775258952.792125,1590055379.8098402,1452269754.8320272,1392539586.4750009,1404000512.1589751,1372903083.2409158,1224972261.0476475,714553475.4223002,227920854.10155314,98533671.613826
1,562966536303213.2,4303143866256.4834,1975181011393.7886,1351573754224.0996,982757189339.2827,692525555140.1733,469506527530.923,344231220827.07837,255639687576.58966,184932875091.64084,152834495626.2697,135828491369.41934,53273164645.09529,9647002691.369291,7177068734.16552,5527059188.752005,4147958985.7059703,3880752712.2039404,3452848233.4517317,3079803599.0960665,3063249723.4706864,2838204631.862121,2572920322.095031,2363267523.297518,2399291215.8414593,2322393663.0166974,2206564149.322398,1137429724.1347532,190924861.973415,106373677.11256166
1,510011067064256.06,4935253927701.287,1748086648150.3433,1047521158535.0464,722773732679.7004,532086987725.4746,370011202237.8436,276030998234.51965,186938411726.05597,139978947611.2364,104664156427.68222,92494100522.84906,46789944815.496765,13302963061.51661,11021752644.283514,9471026777.234549,8039232000.767597,7539088452.053528,7107990059.675144,6162182632.012393,6018997239.973366,5800758210.142879,5364244906.241822,5034939778.644499,5052908516.944718,4820852989.227951,4625235931.100118,2043272628.1150932,187036519.97919652,95543712.31057352
1,524805335315625.0,5105993065870.869,1857553666355.44,1113509313501.5146,814942583741.9749,550995579937.4131,375507456466.5135,248112644582.54742,158683810024.25015,102145853069.6419,77380608964.56804,66879232590.562004,36521362091.96185,9740393532.844694,7106510853.844051,6020453903.104492,4909421145.109774,4662373252.137808,4179813373.698848,3787271733.9578333,3699440739.382465,3500788735.80233,3343907786.708131,3086915204.9599047,3096458394.8713264,2978869785.7254457,2775383729.922161,1376956054.1059334,186980972.44503057,100034695.10646465
1,612348292676458.4,5035149158417.896,1983284308463.7239,1191260917692.4595,804012135925.3828,572605417962.7476,382905365843.7122,270926437774.15738,182686162030.19528,129904351487.39706,106530466247.49176,94141732382.51352,49637337795.95708,9943081875.167097,7135031167.625768,5708809906.894951,4508474619.305848,4025955186.0089417,3625128163.7059236,3236930800.639315,3132594400.809824,2985550087.342067,2734866178.1571207,2484466931.7803526,2558192486.491068,2520981037.1105957,2331029482.190325,1141976877.2116427,175982707.4465108,97792521.17381412
1,588147137507281.8,4761433888328.659,2177516706898.1982,1309804136283.1392,962838323477.7488,637412335628.9077,419382740693.746,305689681557.4435,214835423663.39136,160224087780.45923,131614602010.12674,116111022310.65256,52174201074.86739,7310816618.256692,4961030816.576942,3808134587.4324255,3024471581.6104593,2618084891.7077494,2297449975.1529264,1927718949.6368537,1880263589.9606419,1811512962.3276644,1712069919.5352345,1557435164.265582,1601962643.9246635,1575219739.8913403,1407866995.1439633,756759535.5283039,181282190.89408943,102272113.12443432
1,512189289809894.06,4363175597867.993,1687542623676.4272,1051133591910.5784,730906352819.922,501711041978.3236,349500211050.57776,244290224936.18585,159096244884.70938,111467957583.33308,84593721987.5149,70557572853.28824,39118380884.28212,8499497556.321677,6438559378.878888,5357888692.713443,4461429865.314173,4029491027.761177,3649020662.0765977,3189548527.427163,3041457717.2256727,2981237111.799471,2696866595.129754,2600796341.800249,2595388884.841687,2564207747.3365293,2247125563.0745115,1157504016.240925,178430233.18836224,97908487.65442228
1,543184463080696.9,4272379571881.4893,1594206901030.813,818619879779.8894,559193242951.7427,396990384989.2911,273511755410.89822,203240809442.2183,145144347546.92783,94628853273.41782,76180635661.64009,70598029509.68765,37772482763.81571,16020056667.709751,15494362845.325819,12043390246.707031,9495163665.922968,9365146389.773628,8087820121.183786,6729161249.312613,6661751137.483189,6209858707.272467,5533754679.559485,5000997467.902833,5247804885.088617,4722468570.738559,4341475908.218136,2106237394.3102562,262515324.64651746,133109815.23774695
1,609935119322562.6,5023198748736.619,1849577545689.807,1134335809081.6548,774831708766.5533,536268706279.2859,352747905048.94714,230845807109.68008,146460838538.1264,96396292880.68228,71070632174.1305,57728912281.39391,32707826814.96014,9075943932.088161,7546918114.967887,6614397641.007301,5331313237.880085,5075400541.271691,4717284448.61422,4156739417.194562,4179299453.810261,3914051492.530674,3686928226.340738,3473666868.973024,3546646818.055852,3497712573.6173215,3203124458.123069,1452529565.371219,154811026.13123184,98191130.55479254
1,535826313988608.06,4229741751867.6084,1598994024655.772,983664845067.2424,673432829570.9622,468686737361.29193,317594653553.00354,213347351419.16394,143658923541.54675,96619730343.19131,75328392450.88727,60928192787.48692,33420467548.73515,10296479740.141727,8804234671.771246,6275627968.13948,5383387731.622872,4823160073.90144,4338427706.080931,3876874781.875964,3781955803.9101276,3606327641.4644694,3364511829.1785707,3191312333.535842,3256689633.493906,3140292421.9504275,2969108500.647148,1399732800.0583491,216915667.10447365,121927456.13695711
1,547342491848694.44,3914109837319.8433,1536372709456.4292,906390313828.7737,629786377499.3564,437453487861.86646,298062587073.39624,211780870837.66907,140302795313.9288,99002406380.54193,76646315047.76395,64881494592.13377,35414175933.626434,11959642363.552048,10929047672.83796,8706377753.519182,6703858364.657507,6773410544.693738,5539251588.147704,4883110320.201702,4813787218.851956,4419190268.390476,4220431448.110034,3812165460.4595237,3883345682.3125463,3791145124.3983607,3437030508.026724,1631663332.1953456,208534902.7511789,99539166.09399225
1,571043191082902.5,4128686901986.5684,1624850631043.4614,999276915681.8154,701549841870.9082,492846557290.6497,333092583767.138,224572040536.443,144097839156.0683,95182259262.04137,69291393007.25807,57931671275.05875,28965830024.90426,8081317264.330393,6669613162.7124195,5295248340.199222,4173118125.768526,3925115659.8737545,3646306921.981477,2958638521.052458,3112677282.467102,2983708962.9380445,2834908789.544528,2609721280.185721,2612209948.84627,2496602674.740169,2353709916.4023485,1133956638.2614698,183308664.305886,98731792.60236964
1,637670051065912.8,5254532817338.803,2032820065211.6235,1236687875560.245,846356140531.5417,588094468711.5308,390727157727.73065,264576530317.77655,170812956733.96826,112496518916.44724,82260562062.6806,66758298668.71423,39602178134.47781,13623413949.247568,12138654242.349707,10454268354.126299,8645877117.860893,8450903517.906202,7667886666.987917,6740040503.842983,6805149899.711325,6564269578.261337,6291730260.997406,5655271805.3697,5886472242.556071,5749623929.218982,5291228308.03775,2286604174.1018295,160695973.40692043,94671727.66944759
1,461987985695965.2,5151885961926.419,2118941492844.977,1211947232388.9277,839346410240.0215,588151584287.344,368581797646.0316,261284853799.5022,177877862842.8582,119467023092.72035,97438255581.09283,85329027162.52966,39742793902.21721,9144653301.797928,7225730038.30217,5699134550.442232,4795399331.265265,4302156264.602116,4149244403.2160406,3543658822.389551,3668118888.6807156,3397421365.4278765,3274080444.082987,3105925401.624729,3074379895.6754327,3057359173.638379,2784730597.674957,1293998998.610323,180827457.6663674,98215936.24417484
1,606661267343618.2,4937274259516.222,2010741212215.8633,1204969267298.0042,806598152523.7502,538572608747.8836,354296332342.66626,242289074804.26447,154057818916.4618,103115068365.1175,82053088968.27074,70276523904.2168,39956662674.47719,9919979649.608818,7400613956.509895,6104885661.418701,4770436233.8205805,4807303762.407664,4594086275.462803,3687113229.993662,3716403239.905619,3761465131.3067064,3493063205.146611,3114218778.9560003,3229795397.6234465,3220714423.070318,2917239631.6771336,1398845468.818843,171167045.04630446,117330308.60199577
1,611171236758922.1,5500397472753.412,2135214999604.6843,1225532466691.5566,840701628107.9838,561829993465.3815,376505785843.756,250268372301.06113,163905845748.58636,113461962717.50714,90316308099.79669,76826671343.25095,37645762844.26885,8835122533.12215,7565832503.421326,6473756804.017192,5374446627.971661,5005915387.383152,4551263500.047144,3949197021.287779,4115970459.1184998,3990536575.9640875,3775618600.314352,3452679419.369488,3553635683.5444937,3531675520.4553957,3218261598.105905,1467749508.99032,152544692.2988628,96380785.28065166
1,632728928075286.0,5260307176264.199,2041902811029.7092,1237393226700.4897,850740098326.1587,593685305840.6772,391675979463.0314,265577562443.4032,173771070417.063,116391155857.25491,87073123880.24136,69883546522.85103,41146958629.02915,13996583984.908064,12260111739.709282,10720339672.136074,8590449948.599262,8562734816.444763,7832444074.999889,6953033658.15402,6841655248.82633,6588273329.492155,6381525502.994097,5596952128.25536,5895090157.402924,5864066241.840928,5233459565.836163,2332822438.1219063,158848066.33983904,91890076.89686292
1,435190283350810.5,5428298409314.846,2114477979488.2964,1288014075722.6426,882574506231.6766,624168624709.0605,407425099069.56055,281375320569.52466,194193047967.12573,133394732151.38403,111690184980.68808,99611434955.1774,47920442087.60039,9833754481.19933,7034733225.206318,5914725889.951845,4703784382.358321,4352797458.759764,3986471722.2047815,3479962434.444566,3402099433.7995396,3321719913.001745,3128297456.175145,2962359486.725235,2939472074.487631,2925396234.726137,2628275991.16086,1385282618.0984025,208937225.24517536,110844593.43381616
1,498405999368556.8,3864798387658.243,1505247481425.0752,947062937874.8901,646769897392.8584,442159299899.5503,324255240884.21533,220718038806.44247,149290161927.95544,105717599795.06378,85602431019.60724,73470500828.56784,39822409665.57654,9639688541.3704,3808096736.827412,2953348475.4110355,2392426152.9705257,1967743805.1890411,1847719691.132934,1614644101.115326,1531549376.4565175,1459122487.4264624,1303822623.315366,1205529183.7255454,1199000399.799749,1145091155.3207395,1112455470.5749512,642803399.4626585,182531703.3441108,92667821.64454448
1,368198223220449.9,2757572844989.809,1147497139190.6643,718582804896.7316,512411281038.0387,356604098144.64514,241659561074.2022,159905259464.63345,102856901979.41895,65641160416.09216,46127447992.898094,34651915783.210045,18788195904.693024,6041995115.094495,4233643763.8042088,2986804086.9309797,2493457060.3114176,2115642099.8025255,1885692430.6663537,1570391353.8383925,1542550015.2173645,1424317031.2990832,1353473301.8724895,1218043087.4912422,1243909501.469085,1207932220.3618968,1063077610.7320014,653887934.7802773,188868091.20908278,96796369.20555404
1,600817215265829.2,4920692346611.305,1999310721918.3452,1194785261051.4106,798018457066.5913,550328658719.63,356855354740.2922,247340252657.80145,159563709279.60736,105278686828.63507,84773090963.95749,72945572016.26836,41060096329.75174,9728237382.613346,6811835627.896515,5922008832.594155,4700733216.140402,4408501864.206295,4100421092.129559,3503861070.4805946,3642055907.1557345,3505708245.303785,3208480360.067486,2910136320.5590463,3017356956.183249,3058135968.0131817,2789165133.3599486,1266088384.4149587,168404012.60815704,100600268.53178047
1,350812463863622.3,2604340578830.665,1100886920292.5308,689347015511.4377,491841609697.3739,343669531987.31836,232294356902.4453,154711117682.10864,98786432939.19449,64100358654.450775,42934907298.11041,30096330637.57818,17423752329.27924,6397223235.490807,4405357660.574764,3062040787.336037,2363920794.161051,2206611312.93741,1880424324.0593567,1586790276.4071488,1523013158.352038,1434625692.7347455,1306457053.9357114,1195505212.475224,1217560152.0896745,1140861838.0232449,1064537149.7162471,677331920.870273,191298574.92937273,93578309.98853266
1,475789136102699.4,3708564374260.0947,1473388592403.5862,911052043292.5052,654669297635.9008,466685992258.496,336408938105.18164,235130786291.16043,165310048637.03278,113202556927.81483,88946947080.3523,76271118362.77176,46397023149.44903,9132760702.808311,6583832592.059,4994824257.296591,4059277347.1565776,3710946257.777867,3339758034.901578,2810638578.1120434,2866333244.47927,2673497661.3957105,2551376804.629985,2279767239.5812397,2324788290.284145,2357561506.598971,2072960496.5985599,1044784844.7168729,189682622.90072548,91751326.02604224
1,576493575802754.2,4851658650039.951,1962484334954.7197,1159760266737.495,789025647312.9685,548171066688.6378,354657502905.4004,240539193318.4724,157235835092.74017,106015788313.80316,85908202465.50836,74160245917.71729,40650380143.09551,9659675447.219854,6341688801.470036,5551351145.461517,4484859293.847297,4279497319.352726,3919129588.0783596,3322549202.9968987,3452160256.001455,3292609929.1326723,3058376124.980155,2725310101.7720366,2895220426.140501,2915975414.5869956,2572660370.2363977,1217784488.7341123,173607679.55733436,100773820.6226694
1,624816834230657.0,5177025564194.212,2050862119189.3088,1245784666527.1123,852932008720.4276,587990233600.7974,398598577550.5489,263301886519.3549,171042106964.05405,115391437334.97939,85411280162.53317,69210505821.67331,39989203167.83352,13739681554.777386,12159899332.077524,10357894220.371725,8360111647.015132,8352710710.993723,7610906919.904951,6612905335.462743,6799417808.301803,6388314674.793486,6177153390.5329,5570227916.4893465,5776300612.241032,5592796041.538621,5166052987.11117,2211890207.601246,163011880.25135022,95397861.6946575
1,447525426940536.2,4727057597033.035,1789849969543.3752,1097892081850.6926,744176360355.5491,516758054623.4029,349173396996.8322,229691971484.195,147221174512.30206,100025769616.54417,77064246638.75108,63551717297.06809,43994119087.839584,10921413955.493786,4741278837.476875,3902374197.5151467,3395821891.9996624,3130299368.0162697,2783518393.980628,2478685599.736677,2438809591.673877,2290115842.694862,2071269866.13271,1920851879.275228,1996511762.4860082,2016602856.8978162,1750904511.2335062,933049998.8038473,201024718.90400338,120265231.92485534
